Date,High,Low,Open,Close,Volume,Adj Close,ma7,ma30,ma90,upper_bollinger_band,lower_bollinger_band,daily_returns,sharpe
2020-06-27,9197.546875,8975.525390625,9048.4609375,9143.58203125,14560870760.0,9143.58203125,,,,,,0.0,
2020-06-28,9237.5732421875,9041.8759765625,9140.029296875,9190.8544921875,16460547078.0,9190.8544921875,,,,,,0.005170015512075743,0.006807306677126675
2020-06-29,9217.8359375,9084.837890625,9185.5810546875,9137.9931640625,15735797744.0,9137.9931640625,,,,,,-0.005751513982724221,-0.0008047926249656486
2020-06-30,9309.7548828125,9104.7353515625,9145.9853515625,9228.3251953125,15971550355.0,9228.3251953125,,,,,,0.00988532488788163,0.01220328234555856
2020-07-01,9274.962890625,9036.623046875,9231.1396484375,9123.41015625,16338916796.0,9123.41015625,,,,,,-0.011368806022981404,-0.002904721886065554
2020-07-02,9202.3447265625,9058.794921875,9124.8427734375,9087.3037109375,13078970999.0,9087.3037109375,,,,,,-0.00395756024273064,-0.008103911285219662
2020-07-03,9183.2958984375,9053.6298828125,9084.2333984375,9132.48828125,12290528515.0,9132.48828125,9149.13671875,,,,,0.004972274697731871,-0.0015974889126903489
2020-07-04,9162.18359375,8977.015625,9126.0908203125,9073.9423828125,12903406143.0,9073.9423828125,9139.188197544643,,,,,-0.00641072801130238,-0.010027862371034533
2020-07-05,9375.474609375,9058.6640625,9072.849609375,9375.474609375,17889263252.0,9375.474609375,9165.5625,,,,,0.0332305643833104,0.033394724760848864
2020-07-06,9360.6171875,9201.8154296875,9349.1611328125,9252.27734375,13839652595.0,9252.27734375,9181.88881138393,,,,,-0.01314037643510968,0.015652579273459127
2020-07-07,9450.3359375,9249.5,9253.0205078125,9428.3330078125,19702359883.0,9428.3330078125,9210.461356026786,,,,,0.019028359994139876,0.0410074751606441
2020-07-08,9431.37890625,9234.9990234375,9427.994140625,9277.9677734375,18000702524.0,9277.9677734375,9232.541015625,,,,,-0.015948231171979632,0.019352256993230673
2020-07-09,9287.4716796875,9118.001953125,9273.357421875,9278.8076171875,16860035605.0,9278.8076171875,9259.898716517857,,,,,9.052022711308894e-05,0.01947320381062319
2020-07-10,9293.5322265625,9199.4853515625,9277.51171875,9240.3466796875,13249910444.0,9240.3466796875,9275.307059151786,,,,,-0.004145030168397623,0.013934464069927653
2020-07-11,9319.4189453125,9197.4501953125,9241.0546875,9276.5,14452361907.0,9276.5,9304.243861607143,,,,,0.003912550206798482,0.01914088147929553
2020-07-12,9306.4052734375,9224.29296875,9277.205078125,9243.6142578125,17519821266.0,9243.6142578125,9285.406668526786,,,,,-0.003545059255915528,0.014405021377905853
2020-07-13,9283.841796875,9171.6611328125,9238.703125,9243.2138671875,18085038362.0,9243.2138671875,9284.111886160714,,,,,-4.331537576462985e-05,0.01434736188563172
2020-07-14,9275.3251953125,9171.93359375,9241.8974609375,9192.8369140625,15844731575.0,9192.8369140625,9250.46958705357,,,,,-0.005450155524782674,0.007092782680694235
2020-07-15,9214.3125,9088.947265625,9191.98046875,9132.2275390625,15713967523.0,9132.2275390625,9229.64955357143,,,,,-0.006593108913667822,-0.0016350353985502867
2020-07-16,9182.25390625,9089.2021484375,9131.8125,9151.392578125,13944570749.0,9151.392578125,9211.44740513393,,,9394.599217987909,9026.489942168342,0.002098616025556055,0.0011247173506468277
2020-07-17,9230.9833984375,9100.82421875,9151.18359375,9159.0400390625,12252601475.0,9159.0400390625,9199.83217075893,,,9394.314925688694,9028.320035248806,0.0008356608977502233,0.0022259554799078755
2020-07-18,9201.3984375,9097.6328125,9158.005859375,9185.8173828125,12939002784.0,9185.8173828125,9186.877511160714,,,9394.19546735432,9027.935782645678,0.002923597193133398,0.006081946022960199
2020-07-19,9214.2705078125,9137.509765625,9187.220703125,9164.2314453125,13755604146.0,9164.2314453125,9175.537109375,,,9393.66997190763,9031.08510621737,-0.0023499201650132306,0.002973523415531698
2020-07-20,9407.2626953125,9149.3896484375,9162.5146484375,9374.8876953125,18069581956.0,9374.8876953125,9194.34765625,,,9415.018740298698,9024.392587826302,0.02298678850016933,0.0333101977914256
2020-07-21,9530.5185546875,9319.6533203125,9375.080078125,9525.36328125,16532254884.0,9525.36328125,9241.85142299107,,,9472.532947807824,9007.073692817175,0.016050921443329758,0.05498254015613977
2020-07-22,9610.2470703125,9483.00390625,9527.1416015625,9581.072265625,18146399002.0,9581.072265625,9305.972098214286,,,9531.361564757219,8997.621931336533,0.00584848921034431,0.0630065422691786
2020-07-23,9623.3369140625,9481.4541015625,9585.5146484375,9536.892578125,16552768325.0,9536.892578125,9361.043526785714,,,9570.108372635174,8999.315553146078,-0.004611142289210002,0.05664313268482749
2020-07-24,9704.556640625,9530.2119140625,9539.4853515625,9677.11328125,16610070933.0,9677.11328125,9435.053989955357,,,9632.180582935573,8997.560432689428,0.014702976045533722,0.07684034124235993
2020-07-25,10023.8076171875,9652.84765625,9680.234375,9905.1669921875,20507998997.0,9905.1669921875,9537.81821986607,,,9754.049834875326,8928.660419030924,0.023566295475673238,0.10969233633779603
2020-07-26,11298.2216796875,9903.9697265625,9905.2177734375,10990.873046875,35359749590.0,10990.873046875,9798.767020089286,9343.711653645832,,10270.69300736025,8585.8768168585,0.1096100707382146,0.26614797643129645
2020-07-27,11204.3271484375,10632.6318359375,11017.4638671875,10912.8232421875,28766551142.0,10912.8232421875,10018.472098214286,9402.686360677084,,10575.087491981303,8429.931355674948,-0.007101328925793737,0.2548976650701423
2020-07-28,11304.3974609375,10856.1416015625,10912.953125,11100.4677734375,24617249715.0,11100.4677734375,10243.487025669643,9466.34013671875,,10875.203302414991,8312.06554524126,0.017194865809297744,0.2819460010231774
2020-07-29,11169.3564453125,10895.455078125,11099.8330078125,11111.2138671875,22857247901.0,11111.2138671875,10462.078683035714,9532.11416015625,,11124.372526807078,8246.136945849172,0.0009680757576464583,0.28349509142156876
2020-07-30,11415.8642578125,10987.0537109375,11110.2109375,11323.466796875,23160469766.0,11323.466796875,10717.30357142857,9601.952213541666,,11385.877972040427,8192.943512334572,0.0191025870102548,0.31409384234019666
2020-07-31,11794.775390625,11239.6826171875,11322.5703125,11759.5927734375,26075670303.0,11759.5927734375,11014.80064174107,9689.824967447918,,11715.12105344127,8112.00970827748,0.03851523428168302,0.3769763753113095
2020-08-01,12034.14453125,11018.1298828125,11758.7646484375,11053.6142578125,27410067336.0,11053.6142578125,11178.864536830357,9755.36865234375,,11845.328415973978,8162.802345744772,-0.060034265575901635,0.2751919847034157
2020-08-02,11453.0791015625,11012.4150390625,11043.7685546875,11246.3486328125,20271713443.0,11246.3486328125,11215.361049107143,9825.8306640625,,11988.641931515722,8219.802306765527,0.017436321777176023,0.30297598524623004
2020-08-03,11385.3818359375,11094.1455078125,11246.203125,11205.892578125,21250197042.0,11205.892578125,11257.228097098214,9896.895670572916,,12099.346959999024,8310.402844688477,-0.00359726129861071,0.2971437445491704
2020-08-04,11786.6171875,11158.28515625,11203.8232421875,11747.0224609375,24411254471.0,11747.0224609375,11349.593052455357,9975.947265625,,12278.680857685315,8392.548439189686,0.04828976175167332,0.37516375101754484
2020-08-05,11902.3359375,11598.7138671875,11749.87109375,11779.7734375,23400740340.0,11779.7734375,11445.1015625,10060.197135416667,,12428.3140623207,8505.7533204918,0.002788023660583505,0.3798864256809416
2020-08-06,11898.0380859375,11408.59375,11778.89453125,11601.47265625,23132312867.0,11601.47265625,11484.816685267857,10132.635123697917,,12511.285654077987,8667.024990453265,-0.01513618086086388,0.35417642138558825
2020-08-07,11800.064453125,11558.431640625,11604.5537109375,11754.0458984375,17572057837.0,11754.0458984375,11484.02427455357,10215.171061197916,,12587.388107708315,8847.745388385434,0.013151196120374076,0.37617652113658634
2020-08-08,11806.056640625,11548.7841796875,11737.3251953125,11675.7392578125,17489608833.0,11675.7392578125,11572.89927455357,10295.068782552084,,12608.120863881752,9078.163413462,-0.006662100973708895,0.3648849993445377
2020-08-09,12045.140625,11662.2568359375,11662.2568359375,11878.111328125,26114112569.0,11878.111328125,11663.151088169643,10382.994270833333,,12647.842462112741,9288.764178512258,0.017332698670629254,0.39406713491854184
2020-08-10,11932.7109375,11195.708984375,11881.6474609375,11410.525390625,27039782640.0,11410.525390625,11692.384347098214,10454.128450520833,,12607.32087264439,9517.80197891811,-0.03936534391564839,0.3266452777301264
2020-08-11,11748.396484375,11249.60546875,11404.5966796875,11584.9345703125,25064548486.0,11584.9345703125,11669.228934151786,10532.1724609375,,12555.376352364048,9770.132729667203,0.015284938573538076,0.3517918290310183
2020-08-12,11796.396484375,11216.8720703125,11588.4052734375,11784.1376953125,27522199497.0,11784.1376953125,11669.85239955357,10616.869921875,,12462.97759335254,10087.25600039746,0.017195015111304723,0.3805157549713044
2020-08-13,12150.994140625,11685.455078125,11772.6591796875,11768.87109375,24237958589.0,11768.87109375,11693.76646205357,10702.737727864584,,12317.082729926871,10442.326645073128,-0.0012955213149429268,0.3783143050479078
2020-08-14,11963.203125,11768.697265625,11768.697265625,11865.6982421875,23354924400.0,11865.6982421875,11709.716796875,10793.85341796875,,12133.629630239395,10821.832869760607,0.008227394765919493,0.39227708349349455
2020-08-15,11934.9013671875,11737.1884765625,11866.685546875,11892.8037109375,20583375490.0,11892.8037109375,11740.726004464286,10885.2337890625,,12161.583653946433,10884.071912459818,0.0022843551383793237,0.39618588977504504
2020-08-16,12359.056640625,11806.6962890625,11895.658203125,12254.40234375,28227687027.0,12254.40234375,11794.481863839286,10988.412532552084,,12240.598211737339,10939.215264825161,0.03040482644811049,0.4483357018491637
2020-08-17,12335.70703125,11954.525390625,12251.8955078125,11991.2333984375,26043227672.0,11991.2333984375,11877.440150669643,11081.926399739583,,12265.73218208857,11003.157856973929,-0.021475461465219614,0.4103805805243532
2020-08-18,12028.923828125,11687.3330078125,11990.884765625,11758.283203125,24502851117.0,11758.283203125,11902.20424107143,11168.394791666668,,12249.643894793446,11083.953077862805,-0.019426708460436926,0.37678753631250345
2020-08-19,11900.4111328125,11710.0634765625,11761.5,11878.3720703125,20175242945.0,11878.3720703125,11915.666294642857,11251.844270833333,,12261.178766220844,11127.908733779157,0.01021312934149976,0.3941047358260876
2020-08-20,11899.259765625,11564.9794921875,11878.0263671875,11592.4892578125,23762425999.0,11592.4892578125,11890.46888950893,11320.748470052084,,12253.712274130055,11118.664874307444,-0.024067507803910648,0.352881121447638
2020-08-21,11689.4072265625,11448.8056640625,11585.4775390625,11681.8251953125,20224191306.0,11681.8251953125,11864.20131138393,11390.773567708333,,12201.014881243118,11234.183360944382,0.007706363621583279,0.3657625536259177
2020-08-22,11713.4296875,11559.9208984375,11679.6962890625,11664.84765625,18482062658.0,11664.84765625,11831.636160714286,11461.705403645834,,12169.430072326624,11307.618072204627,-0.0014533293195752028,0.36331450452919406
2020-08-23,11807.6318359375,11623.25,11663.689453125,11774.595703125,20681511755.0,11774.595703125,11763.092354910714,11531.621484375,,12117.421660169592,11416.496796861658,0.00940844236539995,0.37913979411873283
2020-08-24,11778.2998046875,11189.8505859375,11773.5888671875,11366.134765625,26301509932.0,11366.134765625,11673.792550223214,11580.32041015625,,12141.661383793456,11354.168303706545,-0.034690018052305094,0.3202453142199425
2020-08-25,11530.052734375,11296.9931640625,11366.89453125,11488.36328125,22466660958.0,11488.36328125,11635.23256138393,11596.90341796875,,12143.358110847073,11323.330561027926,0.010753745063331488,0.3378677902776947
2020-08-26,11570.7861328125,11185.94140625,11485.6083984375,11323.3974609375,23240415076.0,11323.3974609375,11555.950474330357,11610.589225260417,,12165.553298269011,11273.32785407474,-0.01435938403704018,0.31408384623179925
2020-08-27,11545.615234375,11316.4228515625,11325.2958984375,11542.5,19807127588.0,11542.5,11548.809151785714,11625.3236328125,,12161.505005421614,11256.221557078386,0.01934954061432026,0.3456733621017693
2020-08-28,11585.640625,11466.29296875,11541.0546875,11506.865234375,17485597759.0,11506.865234375,11523.814871651786,11638.51201171875,,12161.877591605438,11238.961568550812,-0.0030872658111327222,0.3405354268815951
2020-08-29,11715.2646484375,11492.3818359375,11508.7138671875,11711.505859375,19760127945.0,11711.505859375,11530.48032924107,11651.446647135417,,12145.994533722189,11238.18407955906,0.017784220187846422,0.37004235659209994
2020-08-30,11768.876953125,11598.318359375,11713.306640625,11680.8203125,22285928250.0,11680.8203125,11517.08384486607,11648.8208984375,,12139.882176389121,11271.32592907963,-0.0026201196706430174,0.36561765560959003
2020-08-31,12067.0810546875,11601.12890625,11679.31640625,11970.478515625,27311555343.0,11970.478515625,11603.418666294643,11679.383040364582,,12170.68111580467,11279.081384195331,0.024797762089964426,0.40738743460185056
2020-09-01,11964.8232421875,11290.7939453125,11964.8232421875,11414.0341796875,28037405299.0,11414.0341796875,11592.800223214286,11684.97255859375,,12172.099951270453,11240.652197167046,-0.04648471948812871,0.3271511589148412
2020-09-02,11443.0224609375,10182.46484375,11407.19140625,10245.296875,31927261555.0,10245.296875,11438.785853794643,11652.952701822916,,12430.86180377497,10829.53292278753,-0.10239476124641311,0.15869704093334705
2020-09-03,10663.919921875,10207.9404296875,10230.365234375,10511.8134765625,29965130374.0,10511.8134765625,11291.544921875,11611.779069010418,,12497.070123073074,10627.936126926925,0.02601355576262887,0.19710208563225684
2020-09-04,10581.5712890625,9946.67578125,10512.5302734375,10169.5673828125,44916565292.0,10169.5673828125,11100.502371651786,11558.105533854166,,12584.342622827156,10368.339994360344,-0.03255823502891142,0.14778541847861504
2020-09-05,10353.927734375,10056.8857421875,10167.216796875,10280.3515625,37071460174.0,10280.3515625,10896.0517578125,11514.0681640625,,12543.972341715047,10211.305197347452,0.010893696409813414,0.16374811038696857
2020-09-06,10399.1533203125,9916.4931640625,10280.998046875,10369.5634765625,33703098409.0,10369.5634765625,10708.72935267857,11467.91875,,12507.888881144314,10085.221665730685,0.00867790498409815,0.17660318300585073
2020-09-07,10414.775390625,9945.1103515625,10369.306640625,10131.5166015625,33430927462.0,10131.5166015625,10446.0205078125,11416.444661458334,,12511.49641417071,9918.937472548041,-0.022956306264775628,0.14230297080955975
2020-09-08,10350.54296875,10017.2509765625,10134.1513671875,10242.34765625,24128292755.0,10242.34765625,10278.63671875,11361.919205729168,,12459.628244233858,9807.20320107864,0.010939236349907233,0.15827208901574794
2020-09-09,10503.912109375,10238.1357421875,10242.330078125,10363.138671875,54406443211.0,10363.138671875,10295.471261160714,11327.006315104167,,12422.308880456367,9721.587506262382,0.011793293850096198,0.17567737445453127
2020-09-10,10434.9228515625,10140.8369140625,10369.0283203125,10400.9150390625,45201121775.0,10400.9150390625,10279.628627232143,11287.538997395834,,12357.974841529352,9657.830529564397,0.0036452631180188266,0.18112096014236723
2020-09-11,10578.837890625,10292.38671875,10409.861328125,10442.1708984375,36750077324.0,10442.1708984375,10318.571986607143,11242.806770833333,,12282.238744293478,9611.298951019024,0.003966560559340859,0.18706606611631457
2020-09-12,10577.21484375,10224.330078125,10452.3994140625,10323.755859375,36506852789.0,10323.755859375,10324.77260044643,11194.636263020833,,12177.593373475214,9570.860337462287,-0.011340078630605377,0.1700024159292003
2020-09-13,10800.0107421875,10266.0087890625,10328.734375,10680.837890625,35453581940.0,10680.837890625,10369.24037388393,11155.14091796875,,12124.778168179824,9555.145855257675,0.0345883839286778,0.2214612942884891
2020-09-14,10938.6318359375,10656.4599609375,10677.7548828125,10796.951171875,32509451925.0,10796.951171875,10464.302455357143,11118.6125,,12053.429684281906,9557.353128218096,0.010871177190313608,0.23819636792053095
2020-09-15,11100.1240234375,10704.884765625,10797.76171875,10974.9052734375,30769986455.0,10974.9052734375,10568.953543526786,11075.96259765625,,12015.10983486755,9560.82375888245,0.01648188444401355,0.263846302173492
2020-09-16,11037.4208984375,10774.6279296875,10973.251953125,10948.990234375,38151810523.0,10948.990234375,10652.64662388393,11041.221158854167,,11936.329434172496,9580.253183015006,-0.0023612995663134795,0.26011081887235893
2020-09-17,11034.908203125,10829.6572265625,10951.8203125,10944.5859375,26341903912.0,10944.5859375,10730.313895089286,11014.097916666668,,11858.796484793947,9601.558202706052,-0.00040225598714782596,0.25947597313791154
2020-09-18,11134.0927734375,10909.6181640625,10933.7529296875,11094.3466796875,22764204008.0,11094.3466796875,10823.481863839286,10987.963736979167,,11745.719722090129,9652.919047441123,0.013683545731443925,0.28106362570706905
2020-09-19,11095.8701171875,10814.4775390625,11095.8701171875,10938.271484375,24699523788.0,10938.271484375,10911.269810267857,10966.156477864582,,11610.011047789481,9714.37283892927,-0.014067993350005525,0.2585657954342866
2020-09-20,10988.3046875,10380.2607421875,10934.92578125,10462.259765625,28884999244.0,10462.259765625,10880.044363839286,10925.504296875,,11309.61722383224,9863.94478788651,-0.04351800185522625,0.18996098529372493
2020-09-21,10568.0771484375,10382.7265625,10459.6240234375,10538.4599609375,23621787804.0,10538.4599609375,10843.11704799107,10887.958040364583,,11151.969244108841,9934.035345734908,0.0072833400259153525,0.20094214155818288
2020-09-22,10637.84765625,10185.7744140625,10539.45703125,10225.8642578125,22986733997.0,10225.8642578125,10736.11118861607,10836.333658854166,,11153.056148225689,9931.005179899312,-0.029662370430184937,0.15589701421075458
2020-09-23,10765.794921875,10215.205078125,10227.4794921875,10745.548828125,23017536742.0,10745.548828125,10707.048130580357,10815.6474609375,,11171.216228547963,9936.218634733288,0.050820601292009604,0.2307877728383045
2020-09-24,10757.548828125,10594.0478515625,10747.47265625,10702.2900390625,21232549821.0,10702.2900390625,10672.43443080357,10789.44501953125,10576.686697048612,11173.56259268799,9987.144536218262,-0.004025740309259618,0.22455305564561057
2020-09-25,10778.5,10682.08203125,10702.2373046875,10754.4375,18105012128.0,10754.4375,10623.8759765625,10770.4796875,10594.585091145833,11184.543440229601,10023.572282426649,0.004872551645224155,0.2320688789035019
2020-09-26,10804.732421875,10643.4580078125,10752.939453125,10774.4267578125,18016880214.0,10774.4267578125,10600.46958705357,10744.87724609375,10612.180338541666,11198.559153727065,10050.042897054185,0.00185869858953569,0.23494991098009022
2020-09-27,10949.123046875,10716.6767578125,10771.6416015625,10721.3271484375,22720365389.0,10721.3271484375,10637.479213169643,10718.692643229168,10629.772938368056,11180.069975432332,10127.51313003642,-0.004928300184183554,0.2272967814204821
2020-09-28,10858.939453125,10665.3447265625,10712.462890625,10848.830078125,20459870042.0,10848.830078125,10681.817801339286,10689.936783854168,10647.778548177082,11179.56136291561,10188.669984740638,0.011892457708100324,0.24567384676852058
2020-09-29,10856.5283203125,10689.6708984375,10845.4111328125,10787.6181640625,20759622010.0,10787.6181640625,10762.068359375,10660.16337890625,10666.269748263889,11178.769003853477,10231.910293021525,-0.005642259453019216,0.23685119152729153
2020-09-30,10915.84375,10493.552734375,10785.0107421875,10623.330078125,27178227816.0,10623.330078125,10744.60853794643,10615.258430989583,10683.336707899305,11169.803709026923,10263.117091754326,-0.015229319710703515,0.2131732289742457
2020-10-01,10662.8134765625,10440.3115234375,10624.390625,10585.1640625,23127839259.0,10585.1640625,10727.876255580357,10587.629427083333,10699.477549913194,11163.0360918327,10284.184025354798,-0.0035926602434758204,0.20767285305288
2020-10-02,10614.091796875,10527.978515625,10583.806640625,10565.4931640625,17094010304.0,10565.4931640625,10700.884207589286,10598.30263671875,10716.050336371527,11140.769525312438,10330.624322343812,-0.0018583461079444419,0.20483798264026504
2020-10-03,10700.791015625,10531.3427734375,10567.919921875,10684.4287109375,17546792792.0,10684.4287109375,10688.02734375,10604.056477864584,10730.594270833333,11140.849857258225,10330.903072429275,0.011256980154939367,0.22197881393973037
2020-10-04,10804.0009765625,10646.443359375,10688.0341796875,10804.0009765625,19385191766.0,10804.0009765625,10699.837890625,10625.204264322916,10747.83564453125,11141.438381099359,10331.01952905689,0.011191264302469861,0.23921246805419435
2020-10-05,10803.4560546875,10565.197265625,10799.7783203125,10621.6640625,22264958686.0,10621.6640625,10667.38560267857,10636.58134765625,10761.094878472222,11110.55091325994,10326.58287580256,-0.016876795407372636,0.21293312533956704
2020-10-06,10687.2685546875,10591.9638671875,10619.8037109375,10679.13671875,17634388529.0,10679.13671875,10651.888253348214,10646.900455729166,10776.663422309028,11081.948695740173,10328.199741759827,0.005410890036798399,0.2212161166975092
2020-10-07,10939.7998046875,10569.8232421875,10677.625,10923.6279296875,21962121001.0,10923.6279296875,10694.78794642857,10673.304166666667,10794.939203559028,11078.20363726547,10329.84899945328,0.022894286062302482,0.2564550557793489
2020-10-09,11442.2109375,11056.9404296875,11059.142578125,11296.361328125,22877978588.0,11296.361328125,10796.38755580357,10708.437955729167,10817.783810763889,11140.003594997723,10288.250506564777,0.03412175889152258,0.31018609363192756
2020-10-10,11428.8134765625,11288.6279296875,11296.08203125,11384.181640625,19968627060.0,11384.181640625,10913.343052455357,10742.472721354166,10841.202495659722,11249.473716344106,10223.371400843393,0.0077742124166433335,0.32284718354172226
2020-10-13,11539.9775390625,11307.8310546875,11429.0478515625,11429.5068359375,24103426719.0,11429.5068359375,11019.782784598214,10776.759114583334,10865.490190972223,11366.746081627709,10202.823742591041,0.003981418844438922,0.32938194605578625
2020-10-14,11569.9140625,11303.603515625,11426.6025390625,11495.349609375,24487233058.0,11495.349609375,11118.546875,10811.865071614584,10890.513921440972,11482.676944353969,10182.581844708531,0.005760771167350187,0.33887508572817304
2020-10-15,11540.0615234375,11223.0126953125,11502.828125,11322.123046875,25635480772.0,11322.123046875,11218.61244419643,10845.143977864584,10914.17265625,11506.188020848685,10268.696647120063,-0.01506927308750361,0.31390011500372184
2020-10-16,11386.26171875,11285.345703125,11322.123046875,11358.1015625,19130430174.0,11358.1015625,11315.607421875,10867.71943359375,10938.90458984375,11567.141350862583,10268.998590543668,0.0031777181254826203,0.31908715178532976
2020-10-17,11483.359375,11347.578125,11355.982421875,11483.359375,18283314340.0,11483.359375,11395.569056919643,10890.59970703125,10964.81533203125,11644.396084678594,10269.850790321407,0.011028058853915557,0.3371463243775983
2020-10-18,11799.0927734375,11408.2900390625,11495.0380859375,11742.037109375,23860769928.0,11742.037109375,11459.237025669643,10916.170768229167,10993.515299479166,11770.13363552359,10242.87320041391,0.02252631185070797,0.3744448721384809
2020-10-19,11999.91796875,11681.48046875,11745.974609375,11916.3349609375,30915821592.0,11916.3349609375,11535.25892857143,10948.415592447916,11023.854383680555,11919.366739565943,10207.830916684055,0.014843919324981414,0.3995793074514941
2020-10-20,13184.56640625,11900.9287109375,11913.0771484375,12823.689453125,43414712626.0,12823.689453125,11734.42787388393,11011.052376302083,11064.515028211805,12314.728944232082,10022.70494248667,0.07614375520341321,0.5304554696520188
2020-10-21,13161.59375,12717.09375,12801.6357421875,12965.8916015625,34729759598.0,12965.8916015625,11944.505301339286,11073.43720703125,11104.415071614583,12661.865254304928,9887.27478475757,0.011089019970212055,0.5509713262147167
2020-10-22,13015.9619140625,12752.6474609375,12971.548828125,12931.5390625,28974975003.0,12931.5390625,12174.421875,11139.879459635416,11142.261469184028,12932.344753296122,9831.187375610127,-0.0026494544392426933,0.5460150861368641
2020-10-23,13145.06640625,12885.7470703125,12931.57421875,13108.0625,24542317940.0,13108.0625,12424.416294642857,11228.072884114583,11181.450249565973,13192.891897365036,9819.113473728714,0.0136506131750318,0.5714839136175695
2020-10-24,13329.18359375,12910.0615234375,13108.0634765625,13031.173828125,24406920575.0,13031.173828125,12645.532645089286,11311.163346354168,11220.275596788195,13387.228223384001,9869.378124272247,-0.0058657541398662305,0.560390170949143
2020-10-26,13225.2978515625,12822.3828125,13031.201171875,13075.248046875,29461458313.0,13075.248046875,12835.99135044643,11406.142805989582,11258.032649739584,13551.144129161343,9956.437706776158,0.003382214014740148,0.5667492957434429
2020-10-27,13759.6689453125,13060.837890625,13075.2421875,13654.21875,33749878156.0,13654.21875,13084.260463169643,11503.098470052084,11299.688780381945,13814.67109563325,9989.8897442105,0.04427990207523247,0.6502952768167183
2020-10-28,13837.6953125,12932.2509765625,13654.21484375,13271.28515625,35867318895.0,13271.28515625,13148.202706473214,11588.731640625,11325.026692708334,13957.944193227879,10093.34506458462,-0.02804507535445777,0.595035384599893
2020-10-29,13612.0478515625,12980.0595703125,13271.298828125,13437.8828125,56499499598.0,13437.8828125,13215.63002232143,11678.179817708333,11353.08291015625,14078.311291186405,10254.599841626095,0.012553242153156674,0.6190754815713335
2020-10-30,13651.5166015625,13136.1982421875,13437.8740234375,13546.5224609375,30581485201.0,13546.5224609375,13303.484793526786,11770.5830078125,11380.261295572916,14181.696177975511,10437.95352905574,0.00808458072996765,0.6347531046895165
2020-10-31,14028.2138671875,13457.5302734375,13546.5322265625,13780.9951171875,30306464719.0,13780.9951171875,13399.61802455357,11872.571940104166,11409.925531684028,14315.238634941576,10590.147790839674,0.01730869726353168,0.6685918523903825
2020-11-01,13862.033203125,13628.3779296875,13780.9951171875,13737.109375,24453857900.0,13737.109375,13500.46595982143,11968.847916666668,11436.743782552083,14438.109960858032,10711.35126961072,-0.003184511845067406,0.6622580839090583
2020-11-02,13808.3232421875,13243.16015625,13737.0322265625,13550.4892578125,30771455468.0,13550.4892578125,13568.35756138393,12060.943619791668,11456.642632378473,14506.456387586528,10859.635604600971,-0.013585108198026608,0.6353255602810902
